[4/24/21 10:52AM]  [ Nandope ] Nandope used command ::object 41200 | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::find spirit shield | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::item 13741 | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::item 130740 | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::item 13074 | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::item 13740 | Player rights = DEVELOPER	
[8/23/22 01:35PM]  [ Josh ] Josh used command ::item 19810 | Player rights = DEVELOPER	
[8/23/22 01:36PM]  [ Josh ] Josh used command ::find yellow | Player rights = DEVELOPER	
[8/23/22 01:36PM]  [ Josh ] Josh used command ::find shield | Player rights = DEVELOPER	
[8/23/22 01:36PM]  [ Josh ] Josh used command ::item 21049 | Player rights = DEVELOPER	
[8/23/22 01:36PM]  [ Josh ] Josh used command ::find holu | Player rights = DEVELOPER	
[8/23/22 01:36PM]  [ Josh ] Josh used command ::find holy | Player rights = DEVELOPER	
[8/23/22 01:36PM]  [ Josh ] Josh used command ::find holy shield | Player rights = DEVELOPER	
[8/23/22 01:37PM]  [ Josh ] Josh used command ::find holy s | Player rights = DEVELOPER	
[8/23/22 01:37PM]  [ Josh ] Josh used command ::find holy of | Player rights = DEVELOPER	
[8/23/22 01:37PM]  [ Josh ] Josh used command ::find offhand | Player rights = DEVELOPER	
[8/23/22 01:37PM]  [ Josh ] Josh used command ::item 20559 | Player rights = DEVELOPER	
[8/23/22 01:37PM]  [ Josh ] Josh used command ::item 20505 | Player rights = DEVELOPER	
[8/23/22 01:37PM]  [ Josh ] Josh used command ::item 17700 | Player rights = DEVELOPER	
[8/23/22 01:37PM]  [ Josh ] Josh used command ::item 17697 | Player rights = DEVELOPER	
[8/23/22 01:38PM]  [ Josh ] Josh used command ::bank | Player rights = DEVELOPER	
[8/23/22 01:38PM]  [ Josh ] Josh used command ::item 4558 | Player rights = DEVELOPER	
[8/23/22 01:38PM]  [ Josh ] Josh used command ::find spirit | Player rights = DEVELOPER	
[8/23/22 01:38PM]  [ Josh ] Josh used command ::item 19987 | Player rights = DEVELOPER	
[8/23/22 01:38PM]  [ Josh ] Josh used command ::find aura | Player rights = DEVELOPER	
[8/23/22 01:39PM]  [ Josh ] Josh used command ::item 4374 | Player rights = DEVELOPER	
[8/23/22 01:39PM]  [ Josh ] Josh used command ::bank | Player rights = DEVELOPER	
[8/23/22 01:39PM]  [ Josh ] Josh used command ::find aura | Player rights = DEVELOPER	
[8/23/22 01:39PM]  [ Josh ] Josh used command ::item 12434 | Player rights = DEVELOPER	
[8/23/22 01:39PM]  [ Josh ] Josh used command ::item 12608 | Player rights = DEVELOPER	
[8/23/22 01:39PM]  [ Josh ] Josh used command ::item 15450 | Player rights = DEVELOPER	
[8/23/22 01:39PM]  [ Josh ] Josh used command ::find aura | Player rights = DEVELOPER	
[8/23/22 01:41PM]  [ Josh ] Josh used command ::find bow | Player rights = DEVELOPER	
[8/23/22 01:41PM]  [ Josh ] Josh used command ::item 23198 | Player rights = DEVELOPER	
[8/23/22 01:41PM]  [ Josh ] Josh used command ::item 19747 | Player rights = DEVELOPER	
[8/23/22 01:41PM]  [ Josh ] Josh used command ::item 19515 | Player rights = DEVELOPER	
[8/23/22 01:42PM]  [ Josh ] Josh used command ::item 5011 | Player rights = DEVELOPER	
[8/23/22 01:42PM]  [ Josh ] Josh used command ::item 5012 | Player rights = DEVELOPER	
[8/23/22 01:42PM]  [ Josh ] Josh used command ::item 6818 | Player rights = DEVELOPER	
[8/23/22 01:43PM]  [ Josh ] Josh used command ::item 12283 | Player rights = DEVELOPER	
[8/23/22 01:43PM]  [ Josh ] Josh used command ::item 12283 | Player rights = DEVELOPER	
[8/23/22 01:43PM]  [ Josh ] Josh used command ::item 12284 | Player rights = DEVELOPER	
[8/23/22 01:44PM]  [ Josh ] Josh used command ::item 14056 | Player rights = DEVELOPER	
[8/23/22 02:36PM]  [ Lithe ] Lithe used command ::tele 3485 9526 | Player rights = DEVELOPER	
[8/23/22 02:36PM]  [ Lithe ] Lithe used command ::tele 3493 9523 | Player rights = DEVELOPER	
[8/23/22 02:36PM]  [ Lithe ] Lithe used command ::tele 3499 9513 | Player rights = DEVELOPER	
[8/23/22 02:36PM]  [ Lithe ] Lithe used command ::tele 3498 9508 | Player rights = DEVELOPER	
[8/23/22 02:36PM]  [ Lithe ] Lithe used command ::tele 3498 9495 | Player rights = DEVELOPER	
[8/23/22 02:36PM]  [ Lithe ] Lithe used command ::tele 3498 9480 | Player rights = DEVELOPER	
[8/23/22 02:36PM]  [ Lithe ] Lithe used command ::tele 3498 9498 | Player rights = DEVELOPER	
[8/23/22 02:37PM]  [ Lithe ] Lithe used command ::tele 3498 9519 | Player rights = DEVELOPER	
[8/23/22 02:41PM]  [ Lithe ] Lithe used command ::find pet cat | Player rights = DEVELOPER	
[8/23/22 02:41PM]  [ Lithe ] Lithe used command ::item 1562 | Player rights = DEVELOPER	
[8/23/22 02:41PM]  [ Lithe ] Lithe used command ::uten 1563 | Player rights = DEVELOPER	
[8/23/22 02:41PM]  [ Lithe ] Lithe used command ::item 1563 | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::item 14090 | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::item 1566 | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::item 1565 | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::empty | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::find cat | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::find cat | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::item 14092 | Player rights = DEVELOPER	
[8/23/22 02:42PM]  [ Lithe ] Lithe used command ::item 7582 | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::item 6555 | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::item 6549 | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::item 1562 | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::empty | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::find mini | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::find minime | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::find mini-me | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::cls | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::find pet | Player rights = DEVELOPER	
[8/23/22 02:43PM]  [ Lithe ] Lithe used command ::find pet | Player rights = DEVELOPER	
[8/23/22 02:44PM]  [ Lithe ] Lithe used command ::item 1555 | Player rights = DEVELOPER	
[8/23/22 02:44PM]  [ Lithe ] Lithe used command ::train | Player rights = DEVELOPER	
[8/23/22 02:44PM]  [ Lithe ] Lithe used command ::tele 3472 9498 | Player rights = DEVELOPER	
[8/23/22 02:44PM]  [ Lithe ] Lithe used command ::tele 3472 9511 | Player rights = DEVELOPER	
[8/23/22 02:44PM]  [ Lithe ] Lithe used command ::tele 3483 9524 | Player rights = DEVELOPER	
[8/23/22 02:45PM]  [ Lithe ] Lithe used command ::tele 3494 9520 | Player rights = DEVELOPER	
[8/23/22 02:45PM]  [ Lithe ] Lithe used command ::tele 3498 9503 | Player rights = DEVELOPER	
[8/23/22 02:45PM]  [ Lithe ] Lithe used command ::tele 3498 9488 | Player rights = DEVELOPER	
[8/23/22 02:45PM]  [ Lithe ] Lithe used command ::find pet | Player rights = DEVELOPER	
[8/23/22 02:45PM]  [ Lithe ] Lithe used command ::item 23162 | Player rights = DEVELOPER	
[8/23/22 03:40PM]  [ Adam ] Adam used command ::empty | Player rights = DEVELOPER	
[8/23/22 03:40PM]  [ Adam ] Adam used command ::summer | Player rights = DEVELOPER	
[8/23/22 03:41PM]  [ Adam ] Adam used command ::find owner | Player rights = DEVELOPER	
[8/23/22 03:41PM]  [ Adam ] Adam used command ::item 7995 | Player rights = DEVELOPER	
[8/23/22 03:49PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 03:52PM]  [ Adam ] Adam used command ::setdr 10000 | Player rights = DEVELOPER	
[8/23/22 04:01PM]  [ Lithe ] Lithe used command ::train | Player rights = DEVELOPER	
[8/23/22 04:01PM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 04:01PM]  [ Lithe ] Lithe used command ::train | Player rights = DEVELOPER	
[8/23/22 04:01PM]  [ Lithe ] Lithe used command ::train | Player rights = DEVELOPER	
[8/23/22 04:02PM]  [ Lithe ] Lithe used command ::find owner | Player rights = DEVELOPER	
[8/23/22 04:02PM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 04:02PM]  [ Lithe ] Lithe used command ::coords | Player rights = DEVELOPER	
[8/23/22 04:02PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/23/22 04:02PM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 04:02PM]  [ Adam ] Adam used command ::mypos | Player rights = DEVELOPER	
[8/23/22 04:02PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/23/22 04:06PM]  [ Lithe ] Lithe used command ::train | Player rights = DEVELOPER	
[8/23/22 04:10PM]  [ Lithe ] Lithe used command ::tele 3473 9485 | Player rights = DEVELOPER	
[8/23/22 04:11PM]  [ Lithe ] Lithe used command ::tele 3498 9520 | Player rights = DEVELOPER	
[8/23/22 04:11PM]  [ Lithe ] Lithe used command ::tele 3499 9519 | Player rights = DEVELOPER	
[8/23/22 04:12PM]  [ Lithe ] Lithe used command ::tele 3498 9498 | Player rights = DEVELOPER	
[8/23/22 04:12PM]  [ Lithe ] Lithe used command ::tele 3499 9498 | Player rights = DEVELOPER	
[8/23/22 04:13PM]  [ Lithe ] Lithe used command ::tele 3498 9522 | Player rights = DEVELOPER	
[8/23/22 04:13PM]  [ Lithe ] Lithe used command ::tele 3499 9512 | Player rights = DEVELOPER	
[8/23/22 04:13PM]  [ Lithe ] Lithe used command ::tele 3499 9505 | Player rights = DEVELOPER	
[8/23/22 04:21PM]  [ Adam ] Adam used command ::find starter | Player rights = DEVELOPER	
[8/23/22 04:21PM]  [ Adam ] Adam used command ::find ticket | Player rights = DEVELOPER	
[8/23/22 04:21PM]  [ Adam ] Adam used command ::item 19122 1 | Player rights = DEVELOPER	
[8/23/22 04:21PM]  [ Adam ] Adam used command ::item 21841 1 | Player rights = DEVELOPER	
[8/23/22 04:21PM]  [ Adam ] Adam used command ::item 21814 | Player rights = DEVELOPER	
[8/23/22 04:22PM]  [ Adam ] Adam used command ::find ticket | Player rights = DEVELOPER	
[8/23/22 04:23PM]  [ Adam ] Adam used command ::find bag | Player rights = DEVELOPER	
[8/23/22 04:23PM]  [ Adam ] Adam used command ::find platinum | Player rights = DEVELOPER	
[8/23/22 04:23PM]  [ Adam ] Adam used command ::find token | Player rights = DEVELOPER	
[8/23/22 04:24PM]  [ Adam ] Adam used command ::item 12852 | Player rights = DEVELOPER	
[8/23/22 04:24PM]  [ Adam ] Adam used command ::item 21815 | Player rights = DEVELOPER	
[8/23/22 04:24PM]  [ Adam ] Adam used command ::item 21816 | Player rights = DEVELOPER	
[8/23/22 04:26PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 04:26PM]  [ Adam ] Adam used command ::find bones | Player rights = DEVELOPER	
[8/23/22 04:26PM]  [ Adam ] Adam used command ::find starter bone | Player rights = DEVELOPER	
[8/23/22 04:26PM]  [ Adam ] Adam used command ::find bones | Player rights = DEVELOPER	
[8/23/22 04:27PM]  [ Adam ] Adam used command ::item 537 1 | Player rights = DEVELOPER	
[8/23/22 04:29PM]  [ Lithe ] Lithe used command ::train | Player rights = DEVELOPER	
[8/23/22 04:31PM]  [ Lithe ] Lithe used command ::find nature | Player rights = DEVELOPER	
[8/23/22 04:33PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/23/22 04:33PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/23/22 04:36PM]  [ Lithe ] Lithe used command ::tele 3471 9515 | Player rights = DEVELOPER	
[8/23/22 04:36PM]  [ Lithe ] Lithe used command ::tele 3471 9507 | Player rights = DEVELOPER	
[8/23/22 04:36PM]  [ Lithe ] Lithe used command ::tele 3469 9500 | Player rights = DEVELOPER	
[8/23/22 04:36PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/23/22 04:36PM]  [ Lithe ] Lithe used command ::mypos | Player rights = DEVELOPER	
[8/23/22 04:45PM]  [ Adam ] Adam used command ::noclip | Player rights = DEVELOPER	
[8/23/22 04:45PM]  [ Adam ] Adam used command ::clicktele | Player rights = DEVELOPER	
[8/23/22 04:46PM]  [ Adam ] Adam used command ::clicktele | Player rights = DEVELOPER	
[8/23/22 04:46PM]  [ Lithe ] Lithe used command ::teleto adam | Player rights = DEVELOPER	
[8/23/22 04:50PM]  [ Lithe ] Lithe used command ::tele 3486 9507 | Player rights = DEVELOPER	
[8/23/22 04:50PM]  [ Lithe ] Lithe used command ::tele 3479 9520 | Player rights = DEVELOPER	
[8/23/22 04:50PM]  [ Adam ] Adam used command ::clicktele | Player rights = DEVELOPER	
[8/23/22 04:50PM]  [ Lithe ] Lithe used command ::find nature pernix | Player rights = DEVELOPER	
[8/23/22 04:50PM]  [ Lithe ] Lithe used command ::nature | Player rights = DEVELOPER	
[8/23/22 04:50PM]  [ Lithe ] Lithe used command ::find nature | Player rights = DEVELOPER	
[8/23/22 04:51PM]  [ Lithe ] Lithe used command ::find icey | Player rights = DEVELOPER	
[8/23/22 04:51PM]  [ Lithe ] Lithe used command ::find nature | Player rights = DEVELOPER	
[8/23/22 04:52PM]  [ Lithe ] Lithe used command ::find icey | Player rights = DEVELOPER	
[8/23/22 04:53PM]  [ Lithe ] Lithe used command ::item 14925 | Player rights = DEVELOPER	
[8/23/22 04:53PM]  [ Lithe ] Lithe used command ::find demonic | Player rights = DEVELOPER	
[8/23/22 04:54PM]  [ Lithe ] Lithe used command ::item 14910 | Player rights = DEVELOPER	
[8/23/22 04:58PM]  [ Lithe ] Lithe used command ::tele 3496 9523 | Player rights = DEVELOPER	
[8/23/22 04:58PM]  [ Lithe ] Lithe used command ::tele 3498 9508 | Player rights = DEVELOPER	
[8/23/22 04:58PM]  [ Lithe ] Lithe used command ::tele 3498 9492 | Player rights = DEVELOPER	
[8/23/22 04:59PM]  [ Lithe ] Lithe used command ::tele 3485 9483 | Player rights = DEVELOPER	
[8/23/22 04:59PM]  [ Lithe ] Lithe used command ::tele 3471 9484 | Player rights = DEVELOPER	
[8/23/22 04:59PM]  [ Adam ] Adam used command ::giveowner lithe1 | Player rights = DEVELOPER	
[8/23/22 04:59PM]  [ Lithe1 ] Lithe1 used command ::train | Player rights = DEVELOPER	
[8/23/22 04:59PM]  [ Lithe1 ] Lithe1 used command ::find twisted bow | Player rights = DEVELOPER	
[8/23/22 04:59PM]  [ Lithe1 ] Lithe1 used command ::item 5102 | Player rights = DEVELOPER	
[8/23/22 05:00PM]  [ Lithe1 ] Lithe1 used command ::item 5012 | Player rights = DEVELOPER	
[8/23/22 05:00PM]  [ Lithe1 ] Lithe1 used command ::find owner's | Player rights = DEVELOPER	
[8/23/22 05:00PM]  [ Lithe1 ] Lithe1 used command ::item 7995 | Player rights = DEVELOPER	
[8/23/22 05:00PM]  [ Lithe1 ] Lithe1 used command ::mypos | Player rights = DEVELOPER	
[8/23/22 05:02PM]  [ Adam ] Adam used command ::kick lithe1 | Player rights = DEVELOPER	
[8/23/22 05:02PM]  [ Adam ] Adam used command ::kick2 lithe1 | Player rights = DEVELOPER	
[8/23/22 05:05PM]  [ Lithe1 ] Lithe1 used command ::tele 3484 9527 | Player rights = DEVELOPER	
[8/23/22 05:05PM]  [ Lithe1 ] Lithe1 used command ::tele 3469 9528 | Player rights = DEVELOPER	
[8/23/22 05:05PM]  [ Lithe1 ] Lithe1 used command ::tele 3471 9517 | Player rights = DEVELOPER	
[8/23/22 05:05PM]  [ Lithe1 ] Lithe1 used command ::tele 3472 9513 | Player rights = DEVELOPER	
[8/23/22 05:05PM]  [ Lithe1 ] Lithe1 used command ::tele 3474 9502 | Player rights = DEVELOPER	
[8/23/22 05:05PM]  [ Lithe1 ] Lithe1 used command ::tele 3477 9487 | Player rights = DEVELOPER	
[8/23/22 05:09PM]  [ Lithe2 ] Lithe2 used command ::train | Player rights = PLAYER	
[8/23/22 05:09PM]  [ Lithe2 ] Lithe2 used command ::train | Player rights = PLAYER	
[8/23/22 05:17PM]  [ Adam ] Adam used command ::find pegasian | Player rights = DEVELOPER	
[8/23/22 05:17PM]  [ Adam ] Adam used command ::find boots | Player rights = DEVELOPER	
[8/23/22 05:18PM]  [ Adam ] Adam used command ::item 23038 1 | Player rights = DEVELOPER	
[8/23/22 05:18PM]  [ Adam ] Adam used command ::gloves | Player rights = DEVELOPER	
[8/23/22 05:18PM]  [ Adam ] Adam used command ::find gloves | Player rights = DEVELOPER	
[8/23/22 05:18PM]  [ Adam ] Adam used command ::item 23098 1 | Player rights = DEVELOPER	
[8/23/22 05:19PM]  [ Adam ] Adam used command ::find glaiven | Player rights = DEVELOPER	
[8/23/22 05:19PM]  [ Adam ] Adam used command ::find ragefire | Player rights = DEVELOPER	
[8/23/22 05:19PM]  [ Adam ] Adam used command ::find steadfa | Player rights = DEVELOPER	
[8/23/22 05:20PM]  [ Adam ] Adam used command ::find pernix glo | Player rights = DEVELOPER	
[8/23/22 05:20PM]  [ Adam ] Adam used command ::find gloves | Player rights = DEVELOPER	
[8/23/22 05:22PM]  [ Adam ] Adam used command ::npc 54 | Player rights = DEVELOPER	
[8/23/22 05:25PM]  [ Lithe ] Lithe used command ::tele 1756 5331 | Player rights = DEVELOPER	
[8/23/22 05:25PM]  [ Lithe ] Lithe used command ::tele 1755 5330 | Player rights = DEVELOPER	
[8/23/22 05:25PM]  [ Lithe ] Lithe used command ::tele 1774 5328 | Player rights = DEVELOPER	
[8/23/22 05:25PM]  [ Lithe ] Lithe used command ::tele 1790 5327 | Player rights = DEVELOPER	
[8/23/22 05:25PM]  [ Lithe ] Lithe used command ::tele 1777 5332 | Player rights = DEVELOPER	
[8/23/22 05:25PM]  [ Lithe ] Lithe used command ::tele 1769 5346 | Player rights = DEVELOPER	
[8/23/22 05:25PM]  [ Lithe ] Lithe used command ::tele 1765 5357 | Player rights = DEVELOPER	
[8/23/22 05:26PM]  [ Lithe ] Lithe used command ::FIND VAULT | Player rights = DEVELOPER	
[8/23/22 05:26PM]  [ Lithe ] Lithe used command ::item 12852 1000 | Player rights = DEVELOPER	
[8/23/22 09:07PM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/23/22 09:34PM]  [ Adam ] Adam used command ::t1 | Player rights = DEVELOPER	
[8/23/22 09:34PM]  [ Adam ] Adam used command ::find t1 | Player rights = DEVELOPER	
[8/23/22 09:34PM]  [ Adam ] Adam used command ::find infinite over | Player rights = DEVELOPER	
[8/23/22 09:35PM]  [ Adam ] Adam used command ::find slayer helm | Player rights = DEVELOPER	
[8/23/22 09:39PM]  [ Adam ] Adam used command ::int 112 | Player rights = DEVELOPER	
[8/23/22 09:39PM]  [ Adam ] Adam used command ::obj 112 | Player rights = DEVELOPER	
[8/23/22 09:40PM]  [ Adam ] Adam used command ::shops | Player rights = DEVELOPER	
[8/24/22 12:56PM]  [ Adam ] Adam used command ::train | Player rights = DEVELOPER	
[8/24/22 01:02PM]  [ Adam ] Adam used command ::item 21814 50 | Player rights = DEVELOPER	
[8/24/22 01:03PM]  [ Adam ] Adam used command ::item 21815 50 | Player rights = DEVELOPER	
[8/24/22 01:03PM]  [ Adam ] Adam used command ::item 21816 50 | Player rights = DEVELOPER	
[8/24/22 01:03PM]  [ Adam ] Adam used command ::teleto adam test | Player rights = DEVELOPER	
[8/24/22 01:04PM]  [ Adam Test1 ] Adam Test1 used command ::train | Player rights = PLAYER	
[8/24/22 01:04PM]  [ Adam ] Adam used command ::giveowner adam test1 | Player rights = DEVELOPER	
[8/24/22 01:04PM]  [ Adam Test1 ] Adam Test1 used command ::Master | Player rights = DEVELOPER	
[8/24/22 01:14PM]  [ Adam Test1 ] Adam Test1 used command ::bank | Player rights = DEVELOPER	
[8/24/22 01:37PM]  [ Josh ] Josh used command ::train | Player rights = DEVELOPER	
[8/24/22 01:38PM]  [ Josh ] Josh used command ::noclip | Player rights = DEVELOPER	
[8/24/22 01:38PM]  [ Josh ] Josh used command ::clicktele | Player rights = DEVELOPER	
[8/24/22 01:40PM]  [ Joshtest ] Joshtest used command ::train | Player rights = RUBY_DONATOR	
[8/24/22 01:40PM]  [ Joshtest ] Joshtest used command ::train | Player rights = RUBY_DONATOR	
[8/24/22 01:41PM]  [ Joshtest ] Joshtest used command ::Starter | Player rights = RUBY_DONATOR	
[8/24/22 01:41PM]  [ Joshtest ] Joshtest used command ::train | Player rights = RUBY_DONATOR	
[8/24/22 01:41PM]  [ Josh ] Josh used command ::train | Player rights = DEVELOPER	
